FileTime,File Name,GHG Time,SF3 Time,Time Offset (s)
2025-01-01 00:00:00,2025-01-01T000000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 00:30:00,2025-01-01T003000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 01:00:00,2025-01-01T010000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 01:30:00,2025-01-01T013000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 02:00:00,2025-01-01T020000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 02:30:00,2025-01-01T023000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 03:00:00,2025-01-01T030000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 03:30:00,2025-01-01T033000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 04:00:00,2025-01-01T040000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 04:30:00,2025-01-01T043000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 05:00:00,2025-01-01T050000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 05:30:00,2025-01-01T053000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 06:00:00,2025-01-01T060000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 06:30:00,2025-01-01T063000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 07:00:00,2025-01-01T070000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 07:30:00,2025-01-01T073000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 08:00:00,2025-01-01T080000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 08:30:00,2025-01-01T083000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 09:00:00,2025-01-01T090000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 09:30:00,2025-01-01T093000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 10:00:00,2025-01-01T100000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 10:30:00,2025-01-01T103000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 11:00:00,2025-01-01T110000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 11:30:00,2025-01-01T113000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 12:00:00,2025-01-01T120000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 12:38:44,2025-01-01T123844_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 13:00:00,2025-01-01T130000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 13:30:00,2025-01-01T133000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 14:00:00,2025-01-01T140000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 14:30:00,2025-01-01T143000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 15:00:00,2025-01-01T150000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 15:30:00,2025-01-01T153000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 16:00:00,2025-01-01T160000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 16:30:00,2025-01-01T163000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 17:00:00,2025-01-01T170000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 17:30:00,2025-01-01T173000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 18:00:00,2025-01-01T180000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 18:30:00,2025-01-01T183000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 19:00:00,2025-01-01T190000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 19:30:00,2025-01-01T193000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 20:00:00,2025-01-01T200000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 20:30:00,2025-01-01T203000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 21:00:00,2025-01-01T210000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 21:30:00,2025-01-01T213000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 22:00:00,2025-01-01T220000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 22:30:00,2025-01-01T223000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 23:00:00,2025-01-01T230000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-01 23:30:00,2025-01-01T233000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 00:00:00,2025-01-02T000000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 00:30:00,2025-01-02T003000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 01:00:00,2025-01-02T010000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 01:30:00,2025-01-02T013000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 02:00:00,2025-01-02T020000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 02:30:00,2025-01-02T023000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 03:00:00,2025-01-02T030000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 03:30:00,2025-01-02T033000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 04:00:00,2025-01-02T040000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 04:21:16,2025-01-02T042116_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 04:30:00,2025-01-02T043000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 05:00:00,2025-01-02T050000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 05:30:00,2025-01-02T053000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 06:00:00,2025-01-02T060000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 06:18:00,2025-01-02T061800_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 06:30:00,2025-01-02T063000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 07:00:00,2025-01-02T070000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 07:30:00,2025-01-02T073000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 08:00:00,2025-01-02T080000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 08:30:00,2025-01-02T083000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 09:00:00,2025-01-02T090000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 09:30:00,2025-01-02T093000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 10:00:00,2025-01-02T100000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 11:00:38,2025-01-02T110038_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 11:30:00,2025-01-02T113000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 12:00:00,2025-01-02T120000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 12:30:00,2025-01-02T123000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 13:00:00,2025-01-02T130000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 13:30:00,2025-01-02T133000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 14:00:00,2025-01-02T140000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 14:30:00,2025-01-02T143000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 15:00:00,2025-01-02T150000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 15:30:00,2025-01-02T153000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 16:00:00,2025-01-02T160000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 16:30:00,2025-01-02T163000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 17:00:00,2025-01-02T170000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 17:30:00,2025-01-02T173000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 18:00:00,2025-01-02T180000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 18:30:00,2025-01-02T183000_smart3-01124.ghg,1732881553,1732881553,0
2025-01-02 19:00:00,2025-01-02T190000_smart3-01124.ghg,1732881553,1732881553,0
